score_col,score_bin,bin_rank_high_to_low,rank_in_bin,id,score,label,pred_label,copied_path
ood_score_v2,0.30-0.35,14,1,train_01141,0.34595034595034646,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_14_0.30_0.35/rank01_ood_score_v2_0p3460_train_01141_label1_pred1.jpg
ood_score_v2,0.30-0.35,14,2,train_00156,0.33781033781033754,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_14_0.30_0.35/rank02_ood_score_v2_0p3378_train_00156_label0_pred0.jpg
ood_score_v2,0.30-0.35,14,3,train_00305,0.3296703296703299,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_14_0.30_0.35/rank03_ood_score_v2_0p3297_train_00305_label0_pred0.jpg
ood_score_v2,0.30-0.35,14,4,train_01059,0.3215303215303222,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_14_0.30_0.35/rank04_ood_score_v2_0p3215_train_01059_label1_pred1.jpg
ood_score_v2,0.30-0.35,14,5,train_00329,0.31339031339031326,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_14_0.30_0.35/rank05_ood_score_v2_0p3134_train_00329_label0_pred0.jpg
ood_score_v2,0.25-0.30,15,1,train_00846,0.2971102971102979,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_15_0.25_0.30/rank01_ood_score_v2_0p2971_train_00846_label1_pred1.jpg
ood_score_v2,0.25-0.30,15,2,train_00398,0.288970288970289,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_15_0.25_0.30/rank02_ood_score_v2_0p2890_train_00398_label0_pred0.jpg
ood_score_v2,0.25-0.30,15,3,train_00847,0.2808302808302813,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_15_0.25_0.30/rank03_ood_score_v2_0p2808_train_00847_label1_pred1.jpg
ood_score_v2,0.25-0.30,15,4,train_00252,0.27269027269027235,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_15_0.25_0.30/rank04_ood_score_v2_0p2727_train_00252_label0_pred0.jpg
ood_score_v2,0.25-0.30,15,5,train_00317,0.26455026455026465,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_15_0.25_0.30/rank05_ood_score_v2_0p2646_train_00317_label1_pred1.jpg
ood_score_v2,0.20-0.25,16,1,train_00719,0.24827024827024805,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_16_0.20_0.25/rank01_ood_score_v2_0p2483_train_00719_label1_pred0.jpg
ood_score_v2,0.20-0.25,16,2,train_00273,0.24013024013024037,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_16_0.20_0.25/rank02_ood_score_v2_0p2401_train_00273_label1_pred1.jpg
ood_score_v2,0.20-0.25,16,3,train_00653,0.2319902319902327,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_16_0.20_0.25/rank03_ood_score_v2_0p2320_train_00653_label0_pred0.jpg
ood_score_v2,0.20-0.25,16,4,train_01154,0.22385022385022377,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_16_0.20_0.25/rank04_ood_score_v2_0p2239_train_01154_label0_pred1.jpg
ood_score_v2,0.20-0.25,16,5,train_01259,0.21571021571021606,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_16_0.20_0.25/rank05_ood_score_v2_0p2157_train_01259_label0_pred0.jpg
ood_score_v2,0.15-0.20,17,1,train_00223,0.19943019943019946,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_17_0.15_0.20/rank01_ood_score_v2_0p1994_train_00223_label0_pred0.jpg
ood_score_v2,0.15-0.20,17,2,train_00048,0.19129019129019179,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_17_0.15_0.20/rank02_ood_score_v2_0p1913_train_00048_label0_pred1.jpg
ood_score_v2,0.15-0.20,17,3,train_01135,0.18315018315018286,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_17_0.15_0.20/rank03_ood_score_v2_0p1832_train_01135_label1_pred1.jpg
ood_score_v2,0.15-0.20,17,4,train_00216,0.17501017501017516,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_17_0.15_0.20/rank04_ood_score_v2_0p1750_train_00216_label0_pred0.jpg
ood_score_v2,0.15-0.20,17,5,train_01218,0.16687016687016748,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_17_0.15_0.20/rank05_ood_score_v2_0p1669_train_01218_label1_pred1.jpg
ood_score_v2,0.10-0.15,18,1,train_00452,0.14245014245014195,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_18_0.10_0.15/rank01_ood_score_v2_0p1425_train_00452_label0_pred0.jpg
ood_score_v2,0.10-0.15,18,2,train_00604,0.13431013431013425,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_18_0.10_0.15/rank02_ood_score_v2_0p1343_train_00604_label0_pred0.jpg
ood_score_v2,0.10-0.15,18,3,train_00548,0.12617012617012657,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_18_0.10_0.15/rank03_ood_score_v2_0p1262_train_00548_label0_pred0.jpg
ood_score_v2,0.10-0.15,18,4,train_00253,0.11803011803011765,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_18_0.10_0.15/rank04_ood_score_v2_0p1180_train_00253_label1_pred1.jpg
ood_score_v2,0.10-0.15,18,5,train_01216,0.10989010989010996,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_18_0.10_0.15/rank05_ood_score_v2_0p1099_train_01216_label1_pred0.jpg
ood_score_v2,0.05-0.10,19,1,train_01187,0.09361009361009334,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_19_0.05_0.10/rank01_ood_score_v2_0p0936_train_01187_label0_pred0.jpg
ood_score_v2,0.05-0.10,19,2,train_00734,0.08547008547008567,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_19_0.05_0.10/rank02_ood_score_v2_0p0855_train_00734_label0_pred0.jpg
ood_score_v2,0.05-0.10,19,3,train_00899,0.07733007733007674,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_19_0.05_0.10/rank03_ood_score_v2_0p0773_train_00899_label0_pred0.jpg
ood_score_v2,0.05-0.10,19,4,train_01045,0.06919006919006905,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_19_0.05_0.10/rank04_ood_score_v2_0p0692_train_01045_label0_pred0.jpg
ood_score_v2,0.05-0.10,19,5,train_00187,0.06105006105006136,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_19_0.05_0.10/rank05_ood_score_v2_0p0611_train_00187_label1_pred1.jpg
ood_score_v2,0.00-0.05,20,1,train_01130,0.04477004477004475,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_20_0.00_0.05/rank01_ood_score_v2_0p0448_train_01130_label1_pred0.jpg
ood_score_v2,0.00-0.05,20,2,train_00247,0.03663003663003706,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_20_0.00_0.05/rank02_ood_score_v2_0p0366_train_00247_label0_pred0.jpg
ood_score_v2,0.00-0.05,20,3,train_01139,0.02849002849002814,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_20_0.00_0.05/rank03_ood_score_v2_0p0285_train_01139_label0_pred0.jpg
ood_score_v2,0.00-0.05,20,4,train_00813,0.020350020350020454,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_20_0.00_0.05/rank04_ood_score_v2_0p0204_train_00813_label1_pred1.jpg
ood_score_v2,0.00-0.05,20,5,train_00138,0.012210012210011532,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/ood_score_v2/bin_20_0.00_0.05/rank05_ood_score_v2_0p0122_train_00138_label0_pred0.jpg
mislabel_score_v2_add,0.95-1.00,1,1,train_00261,0.9999695304924301,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_01_0.95_1.00/rank01_mislabel_score_v2_add_1p0000_train_00261_label1_pred0.jpg
mislabel_score_v2_add,0.95-1.00,1,2,train_00389,0.9993930623781153,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_01_0.95_1.00/rank02_mislabel_score_v2_add_0p9994_train_00389_label1_pred0.jpg
mislabel_score_v2_add,0.95-1.00,1,3,train_00235,0.9989292217634589,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_01_0.95_1.00/rank03_mislabel_score_v2_add_0p9989_train_00235_label1_pred0.jpg
mislabel_score_v2_add,0.95-1.00,1,4,train_01133,0.997265820420267,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_01_0.95_1.00/rank04_mislabel_score_v2_add_0p9973_train_01133_label1_pred0.jpg
mislabel_score_v2_add,0.95-1.00,1,5,train_01009,0.9957652987814647,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_01_0.95_1.00/rank05_mislabel_score_v2_add_0p9958_train_01009_label1_pred0.jpg
mislabel_score_v2_add,0.90-0.95,2,1,train_01300,0.9459498130158273,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_02_0.90_0.95/rank01_mislabel_score_v2_add_0p9459_train_01300_label1_pred0.jpg
mislabel_score_v2_add,0.90-0.95,2,2,train_00597,0.9417983017492537,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_02_0.90_0.95/rank02_mislabel_score_v2_add_0p9418_train_00597_label1_pred0.jpg
mislabel_score_v2_add,0.90-0.95,2,3,train_01118,0.9345260682678898,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_02_0.90_0.95/rank03_mislabel_score_v2_add_0p9345_train_01118_label1_pred0.jpg
mislabel_score_v2_add,0.90-0.95,2,4,train_00006,0.9329468907931278,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_02_0.90_0.95/rank04_mislabel_score_v2_add_0p9329_train_00006_label1_pred0.jpg
mislabel_score_v2_add,0.90-0.95,2,5,train_00912,0.9309838668812518,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_02_0.90_0.95/rank05_mislabel_score_v2_add_0p9310_train_00912_label0_pred1.jpg
mislabel_score_v2_add,0.85-0.90,3,1,train_00298,0.8996263283849204,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_03_0.85_0.90/rank01_mislabel_score_v2_add_0p8996_train_00298_label1_pred0.jpg
mislabel_score_v2_add,0.85-0.90,3,2,train_00799,0.8960459128266933,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_03_0.85_0.90/rank02_mislabel_score_v2_add_0p8960_train_00799_label0_pred1.jpg
mislabel_score_v2_add,0.85-0.90,3,3,train_01130,0.8849050477328377,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_03_0.85_0.90/rank03_mislabel_score_v2_add_0p8849_train_01130_label1_pred0.jpg
mislabel_score_v2_add,0.85-0.90,3,4,train_01290,0.8841727449607412,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_03_0.85_0.90/rank04_mislabel_score_v2_add_0p8842_train_01290_label1_pred0.jpg
mislabel_score_v2_add,0.85-0.90,3,5,train_00633,0.8793711980956544,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_03_0.85_0.90/rank05_mislabel_score_v2_add_0p8794_train_00633_label0_pred1.jpg
mislabel_score_v2_add,0.80-0.85,4,1,train_00241,0.8431368042860263,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_04_0.80_0.85/rank01_mislabel_score_v2_add_0p8431_train_00241_label1_pred0.jpg
mislabel_score_v2_add,0.80-0.85,4,2,train_00160,0.8405228135632112,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_04_0.80_0.85/rank02_mislabel_score_v2_add_0p8405_train_00160_label1_pred0.jpg
mislabel_score_v2_add,0.80-0.85,4,3,train_00964,0.8398288721921914,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_04_0.80_0.85/rank03_mislabel_score_v2_add_0p8398_train_00964_label0_pred1.jpg
mislabel_score_v2_add,0.80-0.85,4,4,train_00302,0.8360613697555672,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_04_0.80_0.85/rank04_mislabel_score_v2_add_0p8361_train_00302_label1_pred0.jpg
mislabel_score_v2_add,0.80-0.85,4,5,train_01197,0.8066222522745534,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_04_0.80_0.85/rank05_mislabel_score_v2_add_0p8066_train_01197_label0_pred1.jpg
mislabel_score_v2_add,0.70-0.75,6,1,train_00706,0.7450850529798203,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_06_0.70_0.75/rank01_mislabel_score_v2_add_0p7451_train_00706_label0_pred1.jpg
mislabel_score_v2_add,0.70-0.75,6,2,train_00915,0.7420206467255537,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_06_0.70_0.75/rank02_mislabel_score_v2_add_0p7420_train_00915_label1_pred0.jpg
mislabel_score_v2_add,0.70-0.75,6,3,train_00026,0.7294357065310326,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_06_0.70_0.75/rank03_mislabel_score_v2_add_0p7294_train_00026_label1_pred0.jpg
mislabel_score_v2_add,0.70-0.75,6,4,train_01069,0.7186599300904658,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_06_0.70_0.75/rank04_mislabel_score_v2_add_0p7187_train_01069_label0_pred1.jpg
mislabel_score_v2_add,0.65-0.70,7,1,train_01172,0.6663670276918856,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_07_0.65_0.70/rank01_mislabel_score_v2_add_0p6664_train_01172_label0_pred1.jpg
mislabel_score_v2_add,0.65-0.70,7,2,train_00796,0.6645972344075084,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_07_0.65_0.70/rank02_mislabel_score_v2_add_0p6646_train_00796_label0_pred1.jpg
mislabel_score_v2_add,0.65-0.70,7,3,train_01216,0.6589632063253871,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_07_0.65_0.70/rank03_mislabel_score_v2_add_0p6590_train_01216_label1_pred0.jpg
mislabel_score_v2_add,0.60-0.65,8,1,train_01337,0.6080258057363253,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_08_0.60_0.65/rank01_mislabel_score_v2_add_0p6080_train_01337_label1_pred0.jpg
mislabel_score_v2_add,0.60-0.65,8,2,train_00916,0.6026993051946044,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_08_0.60_0.65/rank02_mislabel_score_v2_add_0p6027_train_00916_label0_pred1.jpg
mislabel_score_v2_add,0.55-0.60,9,1,train_00123,0.5800024343975394,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_09_0.55_0.60/rank01_mislabel_score_v2_add_0p5800_train_00123_label0_pred1.jpg
mislabel_score_v2_add,0.50-0.55,10,1,train_00385,0.5499162270523426,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_10_0.50_0.55/rank01_mislabel_score_v2_add_0p5499_train_00385_label0_pred1.jpg
mislabel_score_v2_add,0.45-0.50,11,1,train_00830,0.47910744769076186,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_11_0.45_0.50/rank01_mislabel_score_v2_add_0p4791_train_00830_label0_pred1.jpg
mislabel_score_v2_add,0.45-0.50,11,2,train_00010,0.461369386338099,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_11_0.45_0.50/rank02_mislabel_score_v2_add_0p4614_train_00010_label0_pred1.jpg
mislabel_score_v2_add,0.40-0.45,12,1,train_00186,0.4095832407756028,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_12_0.40_0.45/rank01_mislabel_score_v2_add_0p4096_train_00186_label0_pred1.jpg
mislabel_score_v2_add,0.40-0.45,12,2,train_00295,0.40343274857958533,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_12_0.40_0.45/rank02_mislabel_score_v2_add_0p4034_train_00295_label0_pred0.jpg
mislabel_score_v2_add,0.35-0.40,13,1,train_00265,0.39962000886702076,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_13_0.35_0.40/rank01_mislabel_score_v2_add_0p3996_train_00265_label0_pred1.jpg
mislabel_score_v2_add,0.35-0.40,13,2,train_01092,0.3953871938770539,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_13_0.35_0.40/rank02_mislabel_score_v2_add_0p3954_train_01092_label0_pred1.jpg
mislabel_score_v2_add,0.35-0.40,13,3,train_00471,0.39495356786651825,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_13_0.35_0.40/rank03_mislabel_score_v2_add_0p3950_train_00471_label1_pred0.jpg
mislabel_score_v2_add,0.35-0.40,13,4,train_00384,0.3911436502129207,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_13_0.35_0.40/rank04_mislabel_score_v2_add_0p3911_train_00384_label0_pred1.jpg
mislabel_score_v2_add,0.35-0.40,13,5,train_01154,0.3788659253158253,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_13_0.35_0.40/rank05_mislabel_score_v2_add_0p3789_train_01154_label0_pred1.jpg
mislabel_score_v2_add,0.30-0.35,14,1,train_00677,0.3459021277938854,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_14_0.30_0.35/rank01_mislabel_score_v2_add_0p3459_train_00677_label0_pred0.jpg
mislabel_score_v2_add,0.30-0.35,14,2,train_00202,0.34348802756414787,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_14_0.30_0.35/rank02_mislabel_score_v2_add_0p3435_train_00202_label0_pred0.jpg
mislabel_score_v2_add,0.30-0.35,14,3,train_00281,0.34300669082832463,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_14_0.30_0.35/rank03_mislabel_score_v2_add_0p3430_train_00281_label0_pred0.jpg
mislabel_score_v2_add,0.30-0.35,14,4,train_00795,0.326919991768745,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_14_0.30_0.35/rank04_mislabel_score_v2_add_0p3269_train_00795_label1_pred0.jpg
mislabel_score_v2_add,0.30-0.35,14,5,train_00004,0.32628526222453175,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_14_0.30_0.35/rank05_mislabel_score_v2_add_0p3263_train_00004_label1_pred0.jpg
mislabel_score_v2_add,0.25-0.30,15,1,train_00658,0.2961159335920662,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_15_0.25_0.30/rank01_mislabel_score_v2_add_0p2961_train_00658_label0_pred0.jpg
mislabel_score_v2_add,0.25-0.30,15,2,train_00906,0.29417506150047495,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_15_0.25_0.30/rank02_mislabel_score_v2_add_0p2942_train_00906_label1_pred0.jpg
mislabel_score_v2_add,0.25-0.30,15,3,train_00808,0.28204006694762207,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_15_0.25_0.30/rank03_mislabel_score_v2_add_0p2820_train_00808_label0_pred0.jpg
mislabel_score_v2_add,0.25-0.30,15,4,train_00126,0.28123498154904314,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_15_0.25_0.30/rank04_mislabel_score_v2_add_0p2812_train_00126_label0_pred1.jpg
