score_col,rank,id,score,label,pred_label,confidence,ood_score_v2,dup_score,source_path,copied_path
mislabel_score_v2_add,65,train_00048,0.35311542300386684,0,1,0.19905686378479,0.19129019129019179,1.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00048.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank065_mislabel_score_v2_add_0p3531_train_00048_label0_pred1.jpg
mislabel_score_v2_add,66,train_00677,0.3459021277938854,0,0,0.165285050868988,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00677.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank066_mislabel_score_v2_add_0p3459_train_00677_label0_pred0.jpg
mislabel_score_v2_add,67,train_00202,0.34348802756414787,0,0,0.5568481087684631,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00202.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank067_mislabel_score_v2_add_0p3435_train_00202_label0_pred0.jpg
mislabel_score_v2_add,68,train_00281,0.34300669082832463,0,0,0.7615480422973633,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00281.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank068_mislabel_score_v2_add_0p3430_train_00281_label0_pred0.jpg
mislabel_score_v2_add,69,train_00795,0.326919991768745,1,0,0.5090022683143616,0.4029304029304028,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00795.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank069_mislabel_score_v2_add_0p3269_train_00795_label1_pred0.jpg
mislabel_score_v2_add,70,train_00004,0.32628526222453175,1,0,0.5236492156982422,0.37851037851037844,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00004.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank070_mislabel_score_v2_add_0p3263_train_00004_label1_pred0.jpg
mislabel_score_v2_add,71,train_00913,0.30977043103155216,0,0,0.0391210913658142,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00913.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank071_mislabel_score_v2_add_0p3098_train_00913_label0_pred0.jpg
mislabel_score_v2_add,72,train_00658,0.2961159335920662,0,0,0.5993555784225464,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00658.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank072_mislabel_score_v2_add_0p2961_train_00658_label0_pred0.jpg
mislabel_score_v2_add,73,train_00906,0.29417506150047495,1,0,0.194920003414154,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00906.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank073_mislabel_score_v2_add_0p2942_train_00906_label1_pred0.jpg
mislabel_score_v2_add,74,train_00808,0.28204006694762207,0,0,0.6731019020080566,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00808.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank074_mislabel_score_v2_add_0p2820_train_00808_label0_pred0.jpg
mislabel_score_v2_add,75,train_00126,0.28123498154904314,0,1,0.3650301694869995,0.4761904761904769,1.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00126.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank075_mislabel_score_v2_add_0p2812_train_00126_label0_pred1.jpg
mislabel_score_v2_add,76,train_00205,0.2755282434647802,1,1,0.4793868064880371,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00205.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank076_mislabel_score_v2_add_0p2755_train_00205_label1_pred1.jpg
mislabel_score_v2_add,77,train_00329,0.27085811327655746,0,0,0.0798152685165405,0.31339031339031326,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00329.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank077_mislabel_score_v2_add_0p2709_train_00329_label0_pred0.jpg
mislabel_score_v2_add,78,train_01051,0.2697780924363134,1,1,0.03846275806427,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01051.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank078_mislabel_score_v2_add_0p2698_train_01051_label1_pred1.jpg
mislabel_score_v2_add,79,train_00009,0.2697714542218586,1,1,0.5178710222244263,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00009.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank079_mislabel_score_v2_add_0p2698_train_00009_label1_pred1.jpg
mislabel_score_v2_add,80,train_01135,0.2675333837320417,1,1,0.2447943687438964,0.18315018315018286,1.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01135.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank080_mislabel_score_v2_add_0p2675_train_01135_label1_pred1.jpg
mislabel_score_v2_add,81,train_00379,0.2516191800583853,0,0,0.6238633394241333,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00379.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank081_mislabel_score_v2_add_0p2516_train_00379_label0_pred0.jpg
mislabel_score_v2_add,82,train_00008,0.24648474633416134,1,1,0.3959399461746216,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00008.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank082_mislabel_score_v2_add_0p2465_train_00008_label1_pred1.jpg
mislabel_score_v2_add,83,train_00187,0.24136975408610267,1,1,0.2575875520706177,0.06105006105006136,0.25,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00187.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank083_mislabel_score_v2_add_0p2414_train_00187_label1_pred1.jpg
mislabel_score_v2_add,84,train_00192,0.23723383144390583,1,0,0.0238288640975952,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00192.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank084_mislabel_score_v2_add_0p2372_train_00192_label1_pred0.jpg
mislabel_score_v2_add,85,train_01161,0.22902352954128802,1,1,0.0806833505630493,0.0,1.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01161.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank085_mislabel_score_v2_add_0p2290_train_01161_label1_pred1.jpg
mislabel_score_v2_add,86,train_00965,0.22855288142302216,1,1,0.0982221364974975,0.0,1.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00965.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank086_mislabel_score_v2_add_0p2286_train_00965_label1_pred1.jpg
mislabel_score_v2_add,87,train_00113,0.21126065544428477,1,1,0.3534528017044067,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00113.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank087_mislabel_score_v2_add_0p2113_train_00113_label1_pred1.jpg
mislabel_score_v2_add,88,train_01352,0.20473082759799005,1,1,0.4104400873184204,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01352.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank088_mislabel_score_v2_add_0p2047_train_01352_label1_pred1.jpg
mislabel_score_v2_add,89,train_00452,0.20462317544820952,0,0,0.6541166305541992,0.14245014245014195,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00452.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank089_mislabel_score_v2_add_0p2046_train_00452_label0_pred0.jpg
mislabel_score_v2_add,90,train_01332,0.2037888458379281,1,1,0.4180203676223755,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01332.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank090_mislabel_score_v2_add_0p2038_train_01332_label1_pred1.jpg
mislabel_score_v2_add,91,train_00734,0.2026435164119746,0,0,0.7514523267745972,0.08547008547008567,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00734.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank091_mislabel_score_v2_add_0p2026_train_00734_label0_pred0.jpg
mislabel_score_v2_add,92,train_01143,0.19964545448476828,1,1,0.4498486518859863,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01143.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank092_mislabel_score_v2_add_0p1996_train_01143_label1_pred1.jpg
mislabel_score_v2_add,93,train_00306,0.19892906750447667,1,0,0.6617575883865356,0.6064306064306073,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00306.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank093_mislabel_score_v2_add_0p1989_train_00306_label1_pred0.jpg
mislabel_score_v2_add,94,train_00905,0.19710858514613452,0,0,0.0848880410194397,0.4192104192104194,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00905.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank094_mislabel_score_v2_add_0p1971_train_00905_label0_pred0.jpg
mislabel_score_v2_add,95,train_01274,0.19631202853720744,0,0,0.371097207069397,0.05291005291005244,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01274.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank095_mislabel_score_v2_add_0p1963_train_01274_label0_pred0.jpg
mislabel_score_v2_add,96,train_00859,0.1941990323068214,1,0,0.8702328205108643,0.6634106634106636,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00859.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank096_mislabel_score_v2_add_0p1942_train_00859_label1_pred0.jpg
mislabel_score_v2_add,97,train_00029,0.19288709231959789,1,1,0.8836021423339844,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00029.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank097_mislabel_score_v2_add_0p1929_train_00029_label1_pred1.jpg
mislabel_score_v2_add,98,train_01343,0.1863256874875652,1,1,0.5395944118499756,0.0,1.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01343.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank098_mislabel_score_v2_add_0p1863_train_01343_label1_pred1.jpg
mislabel_score_v2_add,99,train_00418,0.18614388561617498,0,0,0.7476903200149536,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00418.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank099_mislabel_score_v2_add_0p1861_train_00418_label0_pred0.jpg
mislabel_score_v2_add,100,train_00952,0.18517405603983964,1,1,0.5310746431350708,0.15873015873015855,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00952.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_add/rank100_mislabel_score_v2_add_0p1852_train_00952_label1_pred1.jpg
mislabel_score_v2_mul,1,train_00261,0.9999746084213256,1,0,0.9999492168426514,0.0,0.5625,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00261.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank001_mislabel_score_v2_mul_1p0000_train_00261_label1_pred0.jpg
mislabel_score_v2_mul,2,train_00389,0.9994940906763075,1,0,0.9989882111549376,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00389.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank002_mislabel_score_v2_mul_0p9995_train_00389_label1_pred0.jpg
mislabel_score_v2_mul,3,train_00235,0.9991072863340377,1,0,0.9982145428657532,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00235.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank003_mislabel_score_v2_mul_0p9991_train_00235_label1_pred0.jpg
mislabel_score_v2_mul,4,train_01133,0.9977189153432836,1,0,0.9954379200935364,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01133.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank004_mislabel_score_v2_mul_0p9977_train_01133_label1_pred0.jpg
mislabel_score_v2_mul,5,train_01009,0.9964648336172103,1,0,0.9929296374320984,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01009.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank005_mislabel_score_v2_mul_0p9965_train_01009_label1_pred0.jpg
mislabel_score_v2_mul,6,train_01119,0.9963750243186952,0,1,0.99275004863739,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01119.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank006_mislabel_score_v2_mul_0p9964_train_01119_label0_pred1.jpg
mislabel_score_v2_mul,7,train_01319,0.9955466091632839,1,0,0.9910932779312134,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01319.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank007_mislabel_score_v2_mul_0p9955_train_01319_label1_pred0.jpg
mislabel_score_v2_mul,8,train_00669,0.9950071573257446,0,1,0.9900143146514891,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00669.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank008_mislabel_score_v2_mul_0p9950_train_00669_label0_pred1.jpg
mislabel_score_v2_mul,9,train_00132,0.990362823009491,0,1,0.980725646018982,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00132.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank009_mislabel_score_v2_mul_0p9904_train_00132_label0_pred1.jpg
mislabel_score_v2_mul,10,train_01102,0.9817628860473632,1,0,0.9635257720947266,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01102.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank010_mislabel_score_v2_mul_0p9818_train_01102_label1_pred0.jpg
mislabel_score_v2_mul,11,train_00570,0.9811402708292006,1,0,0.962280571460724,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00570.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank011_mislabel_score_v2_mul_0p9811_train_00570_label1_pred0.jpg
mislabel_score_v2_mul,12,train_00975,0.9713993221521376,1,0,0.942798674106598,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00975.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank012_mislabel_score_v2_mul_0p9714_train_00975_label1_pred0.jpg
mislabel_score_v2_mul,13,train_00518,0.9612685441970824,0,1,0.922537088394165,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00518.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank013_mislabel_score_v2_mul_0p9613_train_00518_label0_pred1.jpg
mislabel_score_v2_mul,14,train_01122,0.9591639637947084,0,1,0.9183279275894164,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01122.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank014_mislabel_score_v2_mul_0p9592_train_01122_label0_pred1.jpg
mislabel_score_v2_mul,15,train_00784,0.948473003733182,1,0,0.9995566606521606,0.0,1.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00784.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank015_mislabel_score_v2_mul_0p9485_train_00784_label1_pred0.jpg
mislabel_score_v2_mul,16,train_01100,0.948060995943545,1,0,0.9986880421638488,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01100.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank016_mislabel_score_v2_mul_0p9481_train_01100_label1_pred0.jpg
mislabel_score_v2_mul,17,train_01265,0.9476974904262101,1,0,0.9979217648506165,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01265.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank017_mislabel_score_v2_mul_0p9477_train_01265_label1_pred0.jpg
mislabel_score_v2_mul,18,train_00591,0.9475818398608639,1,0,0.9976779222488404,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00591.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank018_mislabel_score_v2_mul_0p9476_train_00591_label1_pred0.jpg
mislabel_score_v2_mul,19,train_01118,0.9438626915216445,1,0,0.8877254128456116,0.0,1.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01118.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank019_mislabel_score_v2_mul_0p9439_train_01118_label1_pred0.jpg
mislabel_score_v2_mul,20,train_00514,0.9425086520247833,1,0,0.9869827032089232,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00514.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank020_mislabel_score_v2_mul_0p9425_train_00514_label1_pred0.jpg
mislabel_score_v2_mul,21,train_00912,0.940730094909668,0,1,0.8814601898193359,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00912.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank021_mislabel_score_v2_mul_0p9407_train_00912_label0_pred1.jpg
mislabel_score_v2_mul,22,train_01300,0.9375098503609126,1,0,0.9764442443847656,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01300.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank022_mislabel_score_v2_mul_0p9375_train_01300_label1_pred0.jpg
mislabel_score_v2_mul,23,train_00023,0.9371087551116944,0,1,0.8742175102233887,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00023.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank023_mislabel_score_v2_mul_0p9371_train_00023_label0_pred1.jpg
mislabel_score_v2_mul,24,train_01186,0.9367541372776027,1,0,0.8735083341598511,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01186.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank024_mislabel_score_v2_mul_0p9368_train_01186_label1_pred0.jpg
mislabel_score_v2_mul,25,train_00597,0.934182772600673,1,0,0.9694302082061768,0.0,1.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00597.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank025_mislabel_score_v2_mul_0p9342_train_00597_label1_pred0.jpg
mislabel_score_v2_mul,26,train_00006,0.927049263086753,1,0,0.9543914198875428,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00006.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank026_mislabel_score_v2_mul_0p9270_train_00006_label1_pred0.jpg
mislabel_score_v2_mul,27,train_00799,0.9092541933059692,0,1,0.8185083866119385,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00799.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank027_mislabel_score_v2_mul_0p9093_train_00799_label0_pred1.jpg
mislabel_score_v2_mul,28,train_00816,0.9065238959188427,1,0,0.9111201763153076,0.0,0.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00816.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_223101/mislabel_top100_images/mislabel_score_v2_mul/rank028_mislabel_score_v2_mul_0p9065_train_00816_label1_pred0.jpg
